Lev.YearMonth;Hämtställe;Hämtställe Gatuadress;Hämtställe Ort;Hämtställe Märkning;Artikel;RODkod;RodKodbeskr;EWCkod;Farligt avfall;Kvantitet kg
202301;05318936    Volvo Personvagnar AB (Göteborg);Gunnar Engellaus väg;Göteborg;PVV Office Waste;3284 FTI Pappersförp, FNI;R3;R3 Recycled, incl metal scrap;200101;NEJ;20
202301;05318936    Volvo Personvagnar AB (Göteborg);Gunnar Engellaus väg;Göteborg;PVV Office Waste;3425 Sekretesspapper;R3;R3 Recycled, incl metal scrap;200101;NEJ;38
202301;05119540    Volvo Personvagnar AB (Göteborg);Gunnar Engellaus väg;Göteborg;VAK Godsmottagning;3283 FTI Plastförp, FNI;R3;R3 Recycled, incl metal scrap;150102;NEJ;120
202301;05119540    Volvo Personvagnar AB (Göteborg);Gunnar Engellaus väg;Göteborg;VAK Godsmottagning;3284 FTI Pappersförp, FNI;R3;R3 Recycled, incl metal scrap;200101;NEJ;190
202301;05119540    Volvo Personvagnar AB (Göteborg);Gunnar Engellaus väg;Göteborg;VAK Godsmottagning;3431 Kontorspapper;R3;R3 Recycled, incl metal scrap;200101;NEJ;95
202301;0178855      Volvo Personvagnar AB (Göteborg);Gunnar Engellaus väg;Göteborg;VAK, kundnr: 0178855;3425 Sekretesspapper;R3;R3 Recycled, incl metal scrap;200101;NEJ;899
202301;0178855      Volvo Personvagnar AB (Göteborg);Gunnar Engellaus väg;Göteborg;VAK, kundnr: 0178855;3846 Wellpapp, löst;R3;R3 Recycled, incl metal scrap;200101;NEJ;600
202301;04395760    Volvo Personvagnar AB (Göteborg);Gunnar Engellaus väg;Göteborg;VAKVN, Kundnr: 04395760;3283 FTI Plastförp, FNI;R3;R3 Recycled, incl metal scrap;150102;NEJ;45
202301;0469536      Volvo Personvagnar AB (Göteborg);Gunnar Engellaus väg 2;Göteborg;Volvohallen, kundnr: 0469536;3283 FTI Plastförp, FNI;R3;R3 Recycled, incl metal scrap;150102;NEJ;50
202301;0469536      Volvo Personvagnar AB (Göteborg);Gunnar Engellaus väg 2;Göteborg;Volvohallen, kundnr: 0469536;3284 FTI Pappersförp, FNI;R3;R3 Recycled, incl metal scrap;200101;NEJ;5
202301;05177977    Volvo Personvagnar AB (Göteborg);Gustaf Larssons väg;Göteborg;PVS Design Office Waste;3283 FTI Plastförp, FNI;R3;R3 Recycled, incl metal scrap;150102;NEJ;60
202301;05177977    Volvo Personvagnar AB (Göteborg);Gustaf Larssons väg;Göteborg;PVS Design Office Waste;3284 FTI Pappersförp, FNI;R3;R3 Recycled, incl metal scrap;200101;NEJ;35
202301;0468777      Volvo Personvagnar AB (Göteborg);Gustaf Larssons väg;Göteborg;Rest. Hive Food Market kundnr: 0468777;3283 FTI Plastförp, FNI;R3;R3 Recycled, incl metal scrap;150102;NEJ;350
202301;05122775    Volvo Personvagnar AB (Göteborg);Gustaf Larssons Väg;Göteborg;SAAN;3283 FTI Plastförp, FNI;R3;R3 Recycled, incl metal scrap;150102;NEJ;65
202301;05122775    Volvo Personvagnar AB (Göteborg);Gustaf Larssons Väg;Göteborg;SAAN;3284 FTI Pappersförp, FNI;R3;R3 Recycled, incl metal scrap;200101;NEJ;65
202301;05122775    Volvo Personvagnar AB (Göteborg);Gustaf Larssons Väg;Göteborg;SAAN;3431 Kontorspapper;R3;R3 Recycled, incl metal scrap;200101;NEJ;5
202301;05122775    Volvo Personvagnar AB (Göteborg);Gustaf Larssons Väg;Göteborg;SAAN;3846 Wellpapp, löst;R3;R3 Recycled, incl metal scrap;200101;NEJ;70
202301;05279690    Volvo Personvagnar AB (Göteborg);John Bunyans Väg;Göteborg;PVÖL Office Waste;3283 FTI Plastförp, FNI;R3;R3 Recycled, incl metal scrap;150102;NEJ;80
202301;05279690    Volvo Personvagnar AB (Göteborg);John Bunyans Väg;Göteborg;PVÖL Office Waste;3284 FTI Pappersförp, FNI;R3;R3 Recycled, incl metal scrap;200101;NEJ;65
202301;03879145    Volvo Personvagnar AB (Göteborg);John Bunyans väg 4;Göteborg;PV Byggnad PVÖL;3846 Wellpapp, löst;R3;R3 Recycled, incl metal scrap;200101;NEJ;5 840
202301;0469510      Volvo Personvagnar AB (Göteborg);Miljöstation 2;Göteborg;RA 2:an;1899 Blandskrot;R4;R4 Recycled, incl metal scrap;200140;NEJ;3 500
202301;05645056    Volvo Personvagnar AB (Göteborg);Assar Gabrielssons väg. RA;Göteborg;RA FNI 2 Östra;3283 FTI Plastförp, FNI;R3;R3 Recycled, incl metal scrap;150102;NEJ;55
202301;05645056    Volvo Personvagnar AB (Göteborg);Assar Gabrielssons väg. RA;Göteborg;RA FNI 2 Östra;3284 FTI Pappersförp, FNI;R3;R3 Recycled, incl metal scrap;200101;NEJ;80
202301;05645072    Volvo Personvagnar AB (Göteborg);Assar Gabrielssons väg. RA;Göteborg;RA FNI 3 Södra;3283 FTI Plastförp, FNI;R3;R3 Recycled, incl metal scrap;150102;NEJ;40
202301;05645072    Volvo Personvagnar AB (Göteborg);Assar Gabrielssons väg. RA;Göteborg;RA FNI 3 Södra;3284 FTI Pappersförp, FNI;R3;R3 Recycled, incl metal scrap;200101;NEJ;60
202301;0447193      Volvo Personvagnar AB (Göteborg);N/A;Göteborg;PVÖ, kundnr: 0447193;3846 Wellpapp, löst;R3;R3 Recycled, incl metal scrap;200101;NEJ;8 060
202301;05153721    Volvo Personvagnar AB (Göteborg);Norra gatan;Göteborg;PVKA;3425 Sekretesspapper;R3;R3 Recycled, incl metal scrap;200101;NEJ;48
202301;05017272    Volvo Personvagnar AB (Göteborg);PV Gatan;Göteborg;PV 14;3425 Sekretesspapper;R3;R3 Recycled, incl metal scrap;200101;NEJ;338
202301;0458430      Volvo Personvagnar AB (Göteborg);PV Övrigt;Göteborg;PVTR kundnr: 0458430;3431 Kontorspapper;R3;R3 Recycled, incl metal scrap;200101;NEJ;55
202301;05177985    Volvo Personvagnar AB (Göteborg);PV-gatan;Göteborg;PV14 Office Waste;3283 FTI Plastförp, FNI;R3;R3 Recycled, incl metal scrap;150102;NEJ;145
202301;05177985    Volvo Personvagnar AB (Göteborg);PV-gatan;Göteborg;PV14 Office Waste;3284 FTI Pappersförp, FNI;R3;R3 Recycled, incl metal scrap;200101;NEJ;470
202301;05105127    Volvo Personvagnar AB (Göteborg);PV-gatan;Göteborg;PVP;3425 Sekretesspapper;R3;R3 Recycled, incl metal scrap;200101;NEJ;50
202301;04133906    Volvo Personvagnar AB (Göteborg);PVÅV Gården, Röra Byväg;Göteborg;PVÅV Office Waste;3284 FTI Pappersförp, FNI;R3;R3 Recycled, incl metal scrap;200101;NEJ;15
202301;05190673    Volvo Personvagnar AB (Göteborg);Röra Byväg;Göteborg;CWT2;3846 Wellpapp, löst;R3;R3 Recycled, incl metal scrap;200101;NEJ;125
202301;0469601      Volvo Personvagnar AB (Göteborg);TLE;Göteborg;TLE, kundnr: 0469601;3283 FTI Plastförp, FNI;R3;R3 Recycled, incl metal scrap;150102;NEJ;30
202301;0469601      Volvo Personvagnar AB (Göteborg);TLE;Göteborg;TLE, kundnr: 0469601;3846 Wellpapp, löst;R3;R3 Recycled, incl metal scrap;200101;NEJ;70
202301;05153739    Volvo Personvagnar AB (Göteborg);Tunnelvägen;Göteborg;PVT;3283 FTI Plastförp, FNI;R3;R3 Recycled, incl metal scrap;150102;NEJ;50
202301;05153739    Volvo Personvagnar AB (Göteborg);Tunnelvägen;Göteborg;PVT;3284 FTI Pappersförp, FNI;R3;R3 Recycled, incl metal scrap;200101;NEJ;10
202301;05642202    Volvo Personvagnar AB (Göteborg);Utrustningsvägen;Göteborg;WPO TUN;3283 FTI Plastförp, FNI;R3;R3 Recycled, incl metal scrap;150102;NEJ;40
202301;05642202    Volvo Personvagnar AB (Göteborg);Utrustningsvägen;Göteborg;WPO TUN;3284 FTI Pappersförp, FNI;R3;R3 Recycled, incl metal scrap;200101;NEJ;5
202301;0468793      Volvo Personvagnar AB (Göteborg);VAK / Gunnar Engellaus väg 8;Göteborg;The Melting Pot och The Bikery;3283 FTI Plastförp, FNI;R3;R3 Recycled, incl metal scrap;150102;NEJ;135
202301;0468793      Volvo Personvagnar AB (Göteborg);VAK / Gunnar Engellaus väg 8;Göteborg;The Melting Pot och The Bikery;3284 FTI Pappersförp, FNI;R3;R3 Recycled, incl metal scrap;200101;NEJ;195
202301;0468793      Volvo Personvagnar AB (Göteborg);VAK / Gunnar Engellaus väg 8;Göteborg;The Melting Pot och The Bikery;3846 Wellpapp, löst;R3;R3 Recycled, incl metal scrap;200101;NEJ;155
202301;0178863      Volvo Personvagnar AB (Göteborg);Volvo Jakobs väg;Göteborg;PVH, kundnr: 0178863;3283 FTI Plastförp, FNI;R3;R3 Recycled, incl metal scrap;150102;NEJ;90
202301;0178863      Volvo Personvagnar AB (Göteborg);Volvo Jakobs väg;Göteborg;PVH, kundnr: 0178863;3284 FTI Pappersförp, FNI;R3;R3 Recycled, incl metal scrap;200101;NEJ;120
202301;0178863      Volvo Personvagnar AB (Göteborg);Volvo Jakobs väg;Göteborg;PVH, kundnr: 0178863;3425 Sekretesspapper;R3;R3 Recycled, incl metal scrap;200101;NEJ;33
202301;0178863      Volvo Personvagnar AB (Göteborg);Volvo Jakobs väg;Göteborg;PVH, kundnr: 0178863;3431 Kontorspapper;R3;R3 Recycled, incl metal scrap;200101;NEJ;250
202301;0178863      Volvo Personvagnar AB (Göteborg);Volvo Jakobs väg;Göteborg;PVH, kundnr: 0178863;3846 Wellpapp, löst;R3;R3 Recycled, incl metal scrap;200101;NEJ;220
202301;05017280    Volvo Personvagnar AB (Göteborg);Volvo Jakobs Väg;Göteborg;PVÖS Hörnet;3425 Sekretesspapper;R3;R3 Recycled, incl metal scrap;200101;NEJ;40
202301;03756251    Volvo Personvagnar AB (Göteborg);Volvo jakobs väg 15;Göteborg;Volvo Byggnad: PV17;3431 Kontorspapper;R3;R3 Recycled, incl metal scrap;200101;NEJ;235
202301;0468785      Volvo Personvagnar AB (Göteborg);Volvo Jakobs väg 3;Göteborg;Rest. Höjden, kundnr: 0468785;3283 FTI Plastförp, FNI;R3;R3 Recycled, incl metal scrap;150102;NEJ;80
202301;04363347    Volvo Personvagnar AB (Göteborg);Volvo Jakobs Väg/PVD Norra;Göteborg;Rest. The Harvest (Volvo PVD);3283 FTI Plastförp, FNI;R3;R3 Recycled, incl metal scrap;150102;NEJ;130
202301;03764123    Volvo Personvagnar AB (Göteborg);Assar Gabrielssons Väg;Göteborg;Chang i Polestar-huset;3285 FTI Metallförp, FNI;R4;R4 Recycled, incl metal scrap;200140;NEJ;40
202301;0447318      Volvo Personvagnar AB (Göteborg);Assar Gabrielssons Väg;Göteborg;RV, Bilar och Tekn.supp, kundnr: 0447318;769 Kabelskrot, övrigt;R4;R4 Recycled, incl metal scrap;160214;NEJ;72
202301;0447318      Volvo Personvagnar AB (Göteborg);Assar Gabrielssons Väg;Göteborg;RV, Bilar och Tekn.supp, kundnr: 0447318;18041 Bilelektronik;R4;R4 Recycled, incl metal scrap;160213;JA;76
202301;0468801      Volvo Personvagnar AB (Göteborg);Assar Gabrielssons väg 5;Göteborg;Rest. Jacob, kundnr: 0468801;3285 FTI Metallförp, FNI;R4;R4 Recycled, incl metal scrap;200140;NEJ;40
202301;05456355    Volvo Personvagnar AB (Göteborg);Designvägen;Göteborg;PV Miljö 1;3285 FTI Metallförp, FNI;R4;R4 Recycled, incl metal scrap;200140;NEJ;10
202301;0185512      Volvo Personvagnar AB (Göteborg);Gunnar Engellaus;Göteborg;Rest. Emma, kundnr: 0185512;3285 FTI Metallförp, FNI;R4;R4 Recycled, incl metal scrap;200140;NEJ;40
202301;0468777      Volvo Personvagnar AB (Göteborg);Gustaf Larssons väg;Göteborg;Rest. Hive Food Market kundnr: 0468777;3285 FTI Metallförp, FNI;R4;R4 Recycled, incl metal scrap;200140;NEJ;70
202301;05122775    Volvo Personvagnar AB (Göteborg);Gustaf Larssons Väg;Göteborg;SAAN;3285 FTI Metallförp, FNI;R4;R4 Recycled, incl metal scrap;200140;NEJ;5
202301;03879145    Volvo Personvagnar AB (Göteborg);John Bunyans väg 4;Göteborg;PV Byggnad PVÖL;1899 Blandskrot;R4;R4 Recycled, incl metal scrap;200140;NEJ;6 130
202301;0447250      Volvo Personvagnar AB (Göteborg);N/A;Göteborg;PV Bilar, kundnr: 0447250;1882 Miljöbeh.Bilkarosser Mix Opressad;R4;R4 Recycled, incl metal scrap;200140;NEJ;31 000
202301;0447193      Volvo Personvagnar AB (Göteborg);N/A;Göteborg;PVÖ, kundnr: 0447193;1875 Komplext skrot för fragm;R4;R4 Recycled, incl metal scrap;120199;NEJ;21 764
202301;0447235      Volvo Personvagnar AB (Göteborg);N/A;Göteborg;TLE Bilar, kundnr: 0447235;1882 Miljöbeh.Bilkarosser Mix Opressad;R4;R4 Recycled, incl metal scrap;200140;NEJ;8 300
202301;04257192    Volvo Personvagnar AB (Lammhult);Nyholmsvägen 1;Lammhult;Externlager Lammhult;1875 Komplext skrot för fragm;R4;R4 Recycled, incl metal scrap;120199;NEJ;11 360
202301;05250022    Volvo Personvagnar AB (Göteborg);Parkering PVBL;Göteborg;Batlab Steg 3;1899 Blandskrot;R4;R4 Recycled, incl metal scrap;170405;NEJ;2 120
202301;05336987    Volvo Personvagnar AB (Göteborg);Pressvägen/Väster om TLA;Göteborg;Möbelförråd WPO;1899 Blandskrot;R4;R4 Recycled, incl metal scrap;200140;NEJ;2 240
202301;05190673    Volvo Personvagnar AB (Göteborg);Röra Byväg;Göteborg;CWT2;1899 Blandskrot;R4;R4 Recycled, incl metal scrap;170405;NEJ;3 440
202301;05684634    Volvo Personvagnar AB (Göteborg);Röra byväg, hus 20;Göteborg;PV35 Complete HIL;1899 Blandskrot;R4;R4 Recycled, incl metal scrap;170405;NEJ;200
202301;0469601      Volvo Personvagnar AB (Göteborg);TLE;Göteborg;TLE, kundnr: 0469601;1875 Komplext skrot för fragm;R4;R4 Recycled, incl metal scrap;120199;NEJ;1 350
202301;0447201      Volvo Personvagnar AB (Göteborg);Tunnelvägen, G5 Förråd 101;Göteborg;PV ÅV GÅRD, kundnr: 0447201;452 Blybatterier, start;R4;R4 Recycled, incl metal scrap;160601;JA;1 929
202301;0447201      Volvo Personvagnar AB (Göteborg);Tunnelvägen, G5 Förråd 101;Göteborg;PV ÅV GÅRD, kundnr: 0447201;758 Kopparkabel, bilkablage;R4;R4 Recycled, incl metal scrap;160214;NEJ;1 520
202301;0447201      Volvo Personvagnar AB (Göteborg);Tunnelvägen, G5 Förråd 101;Göteborg;PV ÅV GÅRD, kundnr: 0447201;769 Kabelskrot, övrigt;R4;R4 Recycled, incl metal scrap;160214;NEJ;80
202301;0447201      Volvo Personvagnar AB (Göteborg);Tunnelvägen, G5 Förråd 101;Göteborg;PV ÅV GÅRD, kundnr: 0447201;1833 Skärskrot;R4;R4 Recycled, incl metal scrap;120199;NEJ;2 905
202301;0447201      Volvo Personvagnar AB (Göteborg);Tunnelvägen, G5 Förråd 101;Göteborg;PV ÅV GÅRD, kundnr: 0447201;1875 Komplext skrot för fragm;R4;R4 Recycled, incl metal scrap;120199;NEJ;13 432
202301;0447201      Volvo Personvagnar AB (Göteborg);Tunnelvägen, G5 Förråd 101;Göteborg;PV ÅV GÅRD, kundnr: 0447201;3020 Nickelmetallhydrid-;R4;R4 Recycled, incl metal scrap;160605;NEJ;15
202301;0447201      Volvo Personvagnar AB (Göteborg);Tunnelvägen, G5 Förråd 101;Göteborg;PV ÅV GÅRD, kundnr: 0447201;3024 Litiumbatterier;R4;R4 Recycled, incl metal scrap;160605;NEJ;5
202301;0447201      Volvo Personvagnar AB (Göteborg);Tunnelvägen, G5 Förråd 101;Göteborg;PV ÅV GÅRD, kundnr: 0447201;3501 Batterier, små (maxvikt 3 kg);R4;R4 Recycled, incl metal scrap;200133;JA;555
202301;0447201      Volvo Personvagnar AB (Göteborg);Tunnelvägen, G5 Förråd 101;Göteborg;PV ÅV GÅRD, kundnr: 0447201;3703 NiCd, batterier;R4;R4 Recycled, incl metal scrap;160602;JA;7
202301;0447201      Volvo Personvagnar AB (Göteborg);Tunnelvägen, G5 Förråd 101;Göteborg;PV ÅV GÅRD, kundnr: 0447201;3715 Övriga lampor < 60 cm;R4;R4 Recycled, incl metal scrap;160215;JA;391
202301;0447201      Volvo Personvagnar AB (Göteborg);Tunnelvägen, G5 Förråd 101;Göteborg;PV ÅV GÅRD, kundnr: 0447201;3803 Litiumjonbatterier;R4;R4 Recycled, incl metal scrap;160121;JA;67
202301;0447201      Volvo Personvagnar AB (Göteborg);Tunnelvägen, G5 Förråd 101;Göteborg;PV ÅV GÅRD, kundnr: 0447201;18009 Kyl/Frys ej PA större;R4;R4 Recycled, incl metal scrap;160211;JA;190
202301;0447201      Volvo Personvagnar AB (Göteborg);Tunnelvägen, G5 Förråd 101;Göteborg;PV ÅV GÅRD, kundnr: 0447201;18019 Kontorselektronik;R4;R4 Recycled, incl metal scrap;160213;JA;1 945
202301;05314943    Volvo Personvagnar AB (Göteborg);Utrustningsvägen;Göteborg;Project - TUN Etapp 2;1899 Blandskrot;R4;R4 Recycled, incl metal scrap;170405;NEJ;4 650
202301;0468793      Volvo Personvagnar AB (Göteborg);VAK / Gunnar Engellaus väg 8;Göteborg;The Melting Pot och The Bikery;3285 FTI Metallförp, FNI;R4;R4 Recycled, incl metal scrap;200140;NEJ;55
202301;0178863      Volvo Personvagnar AB (Göteborg);Volvo Jakobs väg;Göteborg;PVH, kundnr: 0178863;3285 FTI Metallförp, FNI;R4;R4 Recycled, incl metal scrap;200140;NEJ;5
202301;04423562    Volvo Personvagnar AB (Göteborg);Volvo Jakobs Väg;Göteborg;PVÖ belysningsbyte;1919 Sort. elavf. för fragm.;R4;R4 Recycled, incl metal scrap;191212;NEJ;840
202301;0468785      Volvo Personvagnar AB (Göteborg);Volvo Jakobs väg 3;Göteborg;Rest. Höjden, kundnr: 0468785;3285 FTI Metallförp, FNI;R4;R4 Recycled, incl metal scrap;200140;NEJ;25
202301;04363347    Volvo Personvagnar AB (Göteborg);Volvo Jakobs Väg/PVD Norra;Göteborg;Rest. The Harvest (Volvo PVD);3285 FTI Metallförp, FNI;R4;R4 Recycled, incl metal scrap;200140;NEJ;40
202301;03764123    Volvo Personvagnar AB (Göteborg);Assar Gabrielssons Väg;Göteborg;Chang i Polestar-huset;3292 FTI Glas ofärgat förp. FNI;R5;R5 Recycled, incl metal scrap;150107;NEJ;10
202301;03764123    Volvo Personvagnar AB (Göteborg);Assar Gabrielssons Väg;Göteborg;Chang i Polestar-huset;3293 FTI Glas färgat förp. FNI;R5;R5 Recycled, incl metal scrap;150107;NEJ;300
202301;0468801      Volvo Personvagnar AB (Göteborg);Assar Gabrielssons väg 5;Göteborg;Rest. Jacob, kundnr: 0468801;3293 FTI Glas färgat förp. FNI;R5;R5 Recycled, incl metal scrap;150107;NEJ;25
202301;05456355    Volvo Personvagnar AB (Göteborg);Designvägen;Göteborg;PV Miljö 1;3292 FTI Glas ofärgat förp. FNI;R5;R5 Recycled, incl metal scrap;150107;NEJ;5
202301;05456355    Volvo Personvagnar AB (Göteborg);Designvägen;Göteborg;PV Miljö 1;3293 FTI Glas färgat förp. FNI;R5;R5 Recycled, incl metal scrap;150107;NEJ;5
202301;0185512      Volvo Personvagnar AB (Göteborg);Gunnar Engellaus;Göteborg;Rest. Emma, kundnr: 0185512;3293 FTI Glas färgat förp. FNI;R5;R5 Recycled, incl metal scrap;150107;NEJ;15
202301;05318936    Volvo Personvagnar AB (Göteborg);Gunnar Engellaus väg;Göteborg;PVV Office Waste;3292 FTI Glas ofärgat förp. FNI;R5;R5 Recycled, incl metal scrap;150107;NEJ;5
202301;05318936    Volvo Personvagnar AB (Göteborg);Gunnar Engellaus väg;Göteborg;PVV Office Waste;3293 FTI Glas färgat förp. FNI;R5;R5 Recycled, incl metal scrap;150107;NEJ;5
202301;05119540    Volvo Personvagnar AB (Göteborg);Gunnar Engellaus väg;Göteborg;VAK Godsmottagning;3292 FTI Glas ofärgat förp. FNI;R5;R5 Recycled, incl metal scrap;150107;NEJ;10
202301;05119540    Volvo Personvagnar AB (Göteborg);Gunnar Engellaus väg;Göteborg;VAK Godsmottagning;3293 FTI Glas färgat förp. FNI;R5;R5 Recycled, incl metal scrap;150107;NEJ;5
202301;0468777      Volvo Personvagnar AB (Göteborg);Gustaf Larssons väg;Göteborg;Rest. Hive Food Market kundnr: 0468777;3292 FTI Glas ofärgat förp. FNI;R5;R5 Recycled, incl metal scrap;150107;NEJ;40
202301;0468777      Volvo Personvagnar AB (Göteborg);Gustaf Larssons väg;Göteborg;Rest. Hive Food Market kundnr: 0468777;3293 FTI Glas färgat förp. FNI;R5;R5 Recycled, incl metal scrap;150107;NEJ;40
202301;05122775    Volvo Personvagnar AB (Göteborg);Gustaf Larssons Väg;Göteborg;SAAN;3292 FTI Glas ofärgat förp. FNI;R5;R5 Recycled, incl metal scrap;150107;NEJ;5
202301;05122775    Volvo Personvagnar AB (Göteborg);Gustaf Larssons Väg;Göteborg;SAAN;3293 FTI Glas färgat förp. FNI;R5;R5 Recycled, incl metal scrap;150107;NEJ;5
202301;05279690    Volvo Personvagnar AB (Göteborg);John Bunyans Väg;Göteborg;PVÖL Office Waste;3292 FTI Glas ofärgat förp. FNI;R5;R5 Recycled, incl metal scrap;150107;NEJ;10
202301;05279690    Volvo Personvagnar AB (Göteborg);John Bunyans Väg;Göteborg;PVÖL Office Waste;3293 FTI Glas färgat förp. FNI;R5;R5 Recycled, incl metal scrap;150107;NEJ;10
202301;03408291    Volvo Personvagnar AB (Göteborg);Miljöstation 1-2;Göteborg;Volvo RA, TIR;3906 Verksamhetsavfall för sortering;R11;R11 Recycled, incl metal scrap;200301;NEJ;2 900
202301;0283051      Volvo Personvagnar AB (Göteborg);N/A;Göteborg;Byggnad PVÖ, kundnr: 0283051;3217 Vatten förorenat;R5;R5 Recycled, incl metal scrap;120301;JA;62 600
202301;0283135      Volvo Personvagnar AB (Göteborg);Norra gatan;Göteborg;PVTR Bränsle;3217 Vatten förorenat;R5;R5 Recycled, incl metal scrap;120301;JA;12 280
202301;05250022    Volvo Personvagnar AB (Göteborg);Parkering PVBL;Göteborg;Batlab Steg 3;3692 Gips;R5;R5 Recycled, incl metal scrap;170802;NEJ;700
202301;04133906    Volvo Personvagnar AB (Göteborg);PVÅV Gården, Röra Byväg;Göteborg;PVÅV Office Waste;3292 FTI Glas ofärgat förp. FNI;R5;R5 Recycled, incl metal scrap;150107;NEJ;10
202301;04133906    Volvo Personvagnar AB (Göteborg);PVÅV Gården, Röra Byväg;Göteborg;PVÅV Office Waste;3293 FTI Glas färgat förp. FNI;R5;R5 Recycled, incl metal scrap;150107;NEJ;10
202301;05190673    Volvo Personvagnar AB (Göteborg);Röra Byväg;Göteborg;CWT2;3692 Gips;R5;R5 Recycled, incl metal scrap;170802;NEJ;700
202301;0469601      Volvo Personvagnar AB (Göteborg);TLE;Göteborg;TLE, kundnr: 0469601;4000 Vatten förorenat, för pH justering;R5;R5 Recycled, incl metal scrap;120301;JA;480
202301;04836896    Volvo Personvagnar AB (Göteborg);Torslanda;Göteborg;Skurvattenrundan;3217 Vatten förorenat;R5;R5 Recycled, incl metal scrap;120301;JA;6 340
202301;0447201      Volvo Personvagnar AB (Göteborg);Tunnelvägen, G5 Förråd 101;Göteborg;PV ÅV GÅRD, kundnr: 0447201;3292 FTI Glas ofärgat förp. FNI;R5;R5 Recycled, incl metal scrap;150107;NEJ;20
202301;0447201      Volvo Personvagnar AB (Göteborg);Tunnelvägen, G5 Förråd 101;Göteborg;PV ÅV GÅRD, kundnr: 0447201;3293 FTI Glas färgat förp. FNI;R5;R5 Recycled, incl metal scrap;150107;NEJ;15
